수집일자,노선아이디,노선번호,정류장아이디,정류장명,이용시간대,승차건수,하차건수,데이터 기준일자
2025-06-27,42403216,15,4240972,명동입구,16,72,8,2025-12-09
2025-06-27,42403216,15,4240973,남부사거리,16,2,0,2025-12-09
2025-06-27,42403216,15,4241009,모아엘가A,16,4,0,2025-12-09
2025-06-27,42403216,15,4241010,미소지움.방송대,16,0,4,2025-12-09
2025-06-27,42403216,15,4241029,우석초교,16,18,4,2025-12-09
2025-06-27,42403216,15,4241030,강원대동문앞,16,5,2,2025-12-09
2025-06-27,42403216,15,4241030,우석초교입구,16,5,2,2025-12-09
2025-06-27,42403216,15,4241071,육림고개,16,2,2,2025-12-09
2025-06-27,42403216,15,4241072,육림고개,16,4,0,2025-12-09
2025-06-27,42403216,15,4241242,박물관입구,16,0,2,2025-12-09
2025-06-27,42403216,15,4241243,박물관후문,16,4,4,2025-12-09
2025-06-27,42403216,15,4241254,춘천중학교정문,16,4,0,2025-12-09
2025-06-27,42403216,15,4241256,춘천시보건소,16,0,2,2025-12-09
2025-06-27,42403216,15,4241257,춘천초등학교,16,12,2,2025-12-09
2025-06-27,42403216,15,4241306,포스코더샵A,16,10,2,2025-12-09
2025-06-27,42403216,15,4241309,포스코더샵A,16,8,12,2025-12-09
2025-06-27,42403216,15,4241317,학곡리종점,16,18,0,2025-12-09
2025-06-27,42403216,15,4241512,M백화점,16,20,0,2025-12-09
2025-06-27,42403216,15,4241567,석사2지구A,16,2,10,2025-12-09
2025-06-27,42403216,15,4241568,후평주공7단지,16,48,0,2025-12-09
2025-06-27,42403216,15,4241571,청구.진흥A,16,1,0,2025-12-09
2025-06-27,42403216,15,4241571,청구.진흥아파트,16,1,0,2025-12-09
2025-06-27,42403216,15,4241573,후평3동우체국,16,4,0,2025-12-09
2025-06-27,42403216,15,4241580,장애인종합복지관,16,6,0,2025-12-09
2025-06-27,42403216,15,4241582,우석초교,16,8,6,2025-12-09
2025-06-27,42403216,15,4241583,초록지붕A,16,18,4,2025-12-09
2025-06-27,42403216,15,4241592,시청입구,16,48,4,2025-12-09
2025-06-27,42403216,15,4241594,약사롯데캐슬,16,2,0,2025-12-09
2025-06-27,42403216,15,4241606,퇴계주공2차,16,2,0,2025-12-09
2025-06-27,42403216,15,4241647,케이티앤지,16,0,2,2025-12-09
2025-06-27,42403216,15,4241664,신성교회,16,2,0,2025-12-09
2025-06-27,42403216,15,4241666,춘천청소년수련관,16,14,0,2025-12-09
2025-06-27,42403216,15,4241667,춘천청소년수련관,16,4,2,2025-12-09
2025-06-27,42403216,15,4241697,그랜드A,16,8,8,2025-12-09
2025-06-27,42403216,15,4241737,대룡중학교,16,2,2,2025-12-09
2025-06-27,42403216,15,4241768,도민일보,16,4,0,2025-12-09
2025-06-27,42403216,15,4241922,청실A,16,6,2,2025-12-09
2025-06-27,42403216,15,4241923,청실A,16,2,0,2025-12-09
2025-06-27,42403216,15,4242028,소방서,16,2,2,2025-12-09
2025-06-27,42403216,15,4242029,동산A,16,6,0,2025-12-09
2025-06-27,42403216,15,4242085,학곡리종점,16,0,20,2025-12-09
2025-06-27,42403216,15,4242091,장애인종합복지관,16,0,2,2025-12-09
2025-06-27,42403216,15,4242182,동부시장,16,16,8,2025-12-09
2025-06-27,42403216,15,4242183,동부시장,16,10,10,2025-12-09
2025-06-27,42403216,15,4242202,KBS방송국,16,6,4,2025-12-09
2025-06-27,42403216,15,4242203,KBS방송국,16,2,24,2025-12-09
2025-06-27,42403216,15,4242207,중앙시장,16,6,4,2025-12-09
2025-06-27,42403216,15,4242208,중앙시장.중앙초교,16,4,4,2025-12-09
2025-06-27,42403216,15,4242209,중앙로입구,16,22,6,2025-12-09
2025-06-27,42403216,15,4242210,중앙하이츠1차,16,12,6,2025-12-09
2025-06-27,42403216,15,4242213,중앙하이츠1차,16,14,6,2025-12-09
2025-06-27,42403216,15,4242265,춘천경찰서,16,6,0,2025-12-09
2025-06-27,42403216,15,4242292,호반체육관,16,4,0,2025-12-09
2025-06-27,42403216,15,4242308,후평3동행복센터,16,20,2,2025-12-09
2025-06-27,42403216,15,4242309,후평3동행복센터,16,4,10,2025-12-09
2025-06-27,42403216,15,4242310,대우A,16,4,2,2025-12-09
2025-06-27,42403216,15,4242311,후평주공4단지,16,2,0,2025-12-09
2025-06-27,42403216,15,4242312,후평주공4단지후문,16,14,0,2025-12-09
2025-06-27,42403216,15,4242313,후평주공4단지후문,16,0,2,2025-12-09
2025-06-27,42403216,15,4242314,후평동종점,16,10,4,2025-12-09
2025-06-27,42403216,15,4242364,후평주공5단지,16,6,2,2025-12-09
2025-06-27,42403216,15,4242365,후평주공6단지,16,8,0,2025-12-09
2025-06-27,42403216,15,4242366,후평주공6단지,16,2,10,2025-12-09
2025-06-27,42403216,15,4242367,후평주공7단지,16,0,2,2025-12-09
2025-06-27,42403216,15,4242369,부안주유소,16,8,2,2025-12-09
2025-06-27,42403216,15,4242379,케이티앤지,16,10,6,2025-12-09
2025-06-27,42403216,15,4242466,춘천자원,16,0,8,2025-12-09
2025-06-27,42403216,15,4242467,춘천자원,16,6,0,2025-12-09
2025-06-27,42403216,15,4242554,학곡리,16,2,0,2025-12-09
2025-06-27,42403216,15,4242935,모아엘가그랑데,16,0,5,2025-12-09
2025-06-27,42403216,15,4242935,지암리글램핑장,16,0,5,2025-12-09
2025-06-27,42403216,15,4242936,모아엘가그랑데,16,5,0,2025-12-09
2025-06-27,42403216,15,4242936,지암리글램핑장,16,5,0,2025-12-09
2025-06-27,42403216,15,4242937,모아엘가비스타,16,0,4,2025-12-09
2025-06-27,42403216,15,4242937,집다리골휴양림,16,0,4,2025-12-09
2025-06-27,42403216,15,4242938,모아엘가비스타,16,6,0,2025-12-09
2025-06-27,42403216,15,4242938,집다리골휴양림,16,6,0,2025-12-09
2025-06-27,42403216,15,4242947,지내보건소,16,0,1,2025-12-09
2025-06-27,42403216,15,4242947,학곡지구입구,16,0,1,2025-12-09
2025-06-27,42403216,15,4242951,서상1리1반,16,2,0,2025-12-09
2025-06-27,42403216,15,4242951,학곡지구입구,16,2,0,2025-12-09
2025-06-27,42403220,16,4240469,칠전대우A,16,0,6,2025-12-09
2025-06-27,42403220,16,4240482,남부초교,16,6,0,2025-12-09
2025-06-27,42403220,16,4240485,퇴계우체국,16,14,2,2025-12-09
2025-06-27,42403220,16,4240502,퇴계현대1차,16,0,2,2025-12-09
2025-06-27,42403220,16,4240972,명동입구,16,20,2,2025-12-09
2025-06-27,42403220,16,4241010,미소지움.방송대,16,2,0,2025-12-09
2025-06-27,42403220,16,4241255,엘타워.미소지움,16,4,0,2025-12-09
2025-06-27,42403220,16,4241256,춘천시보건소,16,4,0,2025-12-09
2025-06-27,42403220,16,4241257,춘천초등학교,16,6,0,2025-12-09
2025-06-27,42403220,16,4241511,시외버스터미널,16,0,2,2025-12-09
2025-06-27,42403220,16,4241591,소양로우체국,16,6,0,2025-12-09
2025-06-27,42403220,16,4241596,춘천중학교,16,2,2,2025-12-09
2025-06-27,42403220,16,4242046,마삼래,16,2,0,2025-12-09
2025-06-27,42403220,16,4242046,삼악호수케이블카,16,2,0,2025-12-09
2025-06-27,42403220,16,4242169,열린공원,16,4,0,2025-12-09
2025-06-27,42403220,16,4242191,인성병원,16,0,8,2025-12-09
2025-06-27,42403220,16,4242207,중앙시장,16,0,8,2025-12-09
2025-06-27,42403220,16,4242208,중앙시장.중앙초교,16,12,0,2025-12-09
2025-06-27,42403220,16,4242209,중앙로입구,16,0,2,2025-12-09
2025-06-27,42403220,16,4242370,중앙로입구,16,8,0,2025-12-09
2025-06-27,42403220,16,4242387,남춘천역2번출구,16,0,3,2025-12-09
2025-06-27,42403220,16,4242387,남춘천역종점,16,0,3,2025-12-09
2025-06-27,42403220,16,4242556,칠전대우A,16,2,0,2025-12-09
2025-06-27,42403220,16,4242783,강남동행복센터,16,3,4,2025-12-09
2025-06-27,42403220,16,4242879,용골상회,16,0,2,2025-12-09
2025-06-27,42403220,16,4242879,파크자이A,16,0,2,2025-12-09
2025-06-27,42403220,16,4242897,레고랜드정문,16,2,0,2025-12-09
2025-06-27,42403220,16,4242897,만천로입구,16,2,0,2025-12-09
2025-06-27,42403220,16,4242900,솔밭공원,16,2,0,2025-12-09
2025-06-27,42403220,16,4242900,스위첸A,16,2,0,2025-12-09
2025-06-27,42403230,17,4240010,남춘천역,16,14,0,2025-12-09
2025-06-27,42403230,17,4240025,홈플러스,16,10,4,2025-12-09
2025-06-27,42403230,17,4240157,성원초등학교,16,0,2,2025-12-09
2025-06-27,42403230,17,4240186,청구.진흥A,16,4,0,2025-12-09
2025-06-27,42403230,17,4240195,충인교회,16,6,8,2025-12-09
2025-06-27,42403230,17,4240237,온의사거리,16,0,4,2025-12-09
2025-06-27,42403230,17,4240239,휴먼타운A,16,0,4,2025-12-09
2025-06-27,42403230,17,4240459,석사동행복센터,16,2,2,2025-12-09
2025-06-27,42403230,17,4240480,퇴계금호A,16,2,2,2025-12-09
2025-06-27,42403230,17,4240494,퇴계주공7단지,16,4,0,2025-12-09
2025-06-27,42403230,17,4240495,퇴계주공9차,16,2,0,2025-12-09
2025-06-27,42403230,17,4240496,춘천고용복지센터,16,2,0,2025-12-09
2025-06-27,42403230,17,4240498,홈플러스,16,4,4,2025-12-09
2025-06-27,42403230,17,4240503,투탑시티,16,6,4,2025-12-09
2025-06-27,42403230,17,4240514,뜨란채A,16,6,2,2025-12-09
2025-06-27,42403230,17,4240769,푸른언덕공원,16,8,0,2025-12-09
2025-06-27,42403230,17,4240863,강원대학병원,16,10,2,2025-12-09
2025-06-27,42403230,17,4240866,강원대후문,16,64,0,2025-12-09
2025-06-27,42403230,17,4241031,강원대동문,16,7,1,2025-12-09
2025-06-27,42403230,17,4241031,강원대동문앞,16,7,1,2025-12-09
2025-06-27,42403230,17,4241509,시외버스터미널,16,12,0,2025-12-09
2025-06-27,42403230,17,4241510,시외버스터미널,16,2,6,2025-12-09
2025-06-27,42403230,17,4242204,일성트루엘A,16,4,0,2025-12-09
2025-06-27,42403230,17,4242273,현대3차,16,1,0,2025-12-09
2025-06-27,42403230,17,4242273,후평현대2차,16,1,0,2025-12-09
2025-06-27,42403230,17,4242387,남춘천역2번출구,16,0,4,2025-12-09
2025-06-27,42403230,17,4242387,남춘천역종점,16,0,4,2025-12-09
2025-06-27,42403230,17,4242482,만천주공A,16,4,0,2025-12-09
2025-06-27,42403230,17,4242547,장학교차로,16,2,0,2025-12-09
2025-06-27,42403230,17,4242788,남춘천여중,16,8,0,2025-12-09
2025-06-27,42403230,17,4242789,한숲시티A,16,2,4,2025-12-09
2025-06-27,42403230,17,4242790,한숲시티A,16,2,4,2025-12-09
2025-06-27,42403230,17,4242816,아이파크A,16,2,0,2025-12-09
2025-06-27,42403230,17,4242875,안마산로입구,16,4,0,2025-12-09
2025-06-27,42403231,07월 06일,4240004,강촌역,16,0,2,2025-12-09
2025-06-27,42403231,07월 06일,4240880,강촌유원지,16,2,0,2025-12-09
2025-06-27,42403231,07월 06일,4240899,명동입구,16,4,0,2025-12-09
2025-06-27,42403231,07월 06일,4241247,춘천시청별관,16,0,2,2025-12-09
2025-06-27,42403231,07월 06일,4241663,농협후석로지점,16,0,2,2025-12-09
2025-06-27,42403231,07월 06일,4241665,공지사거리,16,0,2,2025-12-09
2025-06-27,42403231,07월 06일,4241665,공지천사거리,16,0,2,2025-12-09
2025-06-27,42403231,07월 06일,4241766,덕두원3리,16,2,0,2025-12-09
2025-06-27,42403231,07월 06일,4242206,중도선착장,16,2,0,2025-12-09
2025-06-27,42403231,07월 06일,4242206,통일플러스센터,16,2,0,2025-12-09
2025-06-27,42403231,07월 06일,4242887,삼천동사거리,16,0,1,2025-12-09
2025-06-27,42403231,07월 06일,4242887,역전평,16,0,1,2025-12-09
2025-06-27,42403243,11월 01일,4240010,남춘천역,16,8,4,2025-12-09
2025-06-27,42403243,11월 01일,4240011,당간지주입구,16,0,2,2025-12-09
2025-06-27,42403243,11월 01일,4240014,퇴계일성A,16,4,2,2025-12-09
2025-06-27,42403243,11월 01일,4240016,효자교,16,2,0,2025-12-09
2025-06-27,42403243,11월 01일,4240017,춘천역,16,6,0,2025-12-09
2025-06-27,42403243,11월 01일,4240026,우두사거리,16,0,2,2025-12-09
2025-06-27,42403243,11월 01일,4240027,우두사거리,16,2,0,2025-12-09
2025-06-27,42403243,11월 01일,4240037,봉의중학교,16,6,0,2025-12-09
2025-06-27,42403243,11월 01일,4240136,교대부설초교,16,2,0,2025-12-09
2025-06-27,42403243,11월 01일,4240161,사우사거리,16,6,0,2025-12-09
2025-06-27,42403243,11월 01일,4240162,소양2교,16,2,2,2025-12-09
2025-06-27,42403243,11월 01일,4240431,새마을고개,16,0,2,2025-12-09
2025-06-27,42403243,11월 01일,4240432,새마을고개,16,2,4,2025-12-09
2025-06-27,42403243,11월 01일,4240473,크로바A,16,0,4,2025-12-09
2025-06-27,42403243,11월 01일,4240901,명진학교,16,2,0,2025-12-09
2025-06-27,42403243,11월 01일,4240948,신북읍행복센터,16,4,0,2025-12-09
2025-06-27,42403243,11월 01일,4240949,신북읍행복센터,16,24,8,2025-12-09
2025-06-27,42403243,11월 01일,4240972,명동입구,16,2,22,2025-12-09
2025-06-27,42403243,11월 01일,4241007,온의금호1차,16,0,4,2025-12-09
2025-06-27,42403243,11월 01일,4241008,온의금호1차,16,4,0,2025-12-09
2025-06-27,42403243,11월 01일,4241011,럭키A,16,10,6,2025-12-09
2025-06-27,42403243,11월 01일,4241062,윗샘밭종점,16,4,0,2025-12-09
2025-06-27,42403243,11월 01일,4241063,윗샘밭종점,16,0,2,2025-12-09
2025-06-27,42403243,11월 01일,4241075,천전2리,16,2,0,2025-12-09
2025-06-27,42403243,11월 01일,4241076,율문1리,16,2,0,2025-12-09
2025-06-27,42403243,11월 01일,4241244,춘천한샘고등학교,16,20,0,2025-12-09
2025-06-27,42403243,11월 01일,4241249,춘천역,16,4,0,2025-12-09
2025-06-27,42403243,11월 01일,4241253,춘천중학교,16,4,2,2025-12-09
2025-06-27,42403243,11월 01일,4241256,춘천시보건소,16,4,2,2025-12-09
2025-06-27,42403243,11월 01일,4241257,춘천초등학교,16,0,4,2025-12-09
2025-06-27,42403243,11월 01일,4241307,포스코후문,16,0,8,2025-12-09
2025-06-27,42403243,11월 01일,4241308,포스코후문,16,6,0,2025-12-09
2025-06-27,42403243,11월 01일,4241310,율문3리,16,2,0,2025-12-09
2025-06-27,42403243,11월 01일,4241586,(구)농업기술원,16,0,4,2025-12-09
2025-06-27,42403243,11월 01일,4241591,소양로우체국,16,0,2,2025-12-09
2025-06-27,42403243,11월 01일,4241596,춘천중학교,16,2,0,2025-12-09
2025-06-27,42403243,11월 01일,4241665,공지사거리,16,2,1,2025-12-09
2025-06-27,42403243,11월 01일,4241665,공지천사거리,16,2,1,2025-12-09
2025-06-27,42403243,11월 01일,4241683,교동초교입구,16,0,2,2025-12-09
2025-06-27,42403243,11월 01일,4241684,교동초교입구,16,2,0,2025-12-09
2025-06-27,42403243,11월 01일,4241721,도재활병원삼거리,16,2,0,2025-12-09
2025-06-27,42403243,11월 01일,4241791,정부합동청사,16,2,0,2025-12-09
2025-06-27,42403243,11월 01일,4242035,춘천동원학교,16,0,2,2025-12-09
2025-06-27,42403243,11월 01일,4242042,롯데인벤스,16,4,2,2025-12-09
2025-06-27,42403243,11월 01일,4242043,삼성동부A,16,0,4,2025-12-09
2025-06-27,42403243,11월 01일,4242058,동광오거리,16,0,2,2025-12-09
2025-06-27,42403243,11월 01일,4242059,동광오거리,16,2,0,2025-12-09
2025-06-27,42403243,11월 01일,4242061,팔호광장,16,0,2,2025-12-09
2025-06-27,42403243,11월 01일,4242080,춘천우체국,16,6,4,2025-12-09
2025-06-27,42403243,11월 01일,4242191,인성병원,16,10,2,2025-12-09
2025-06-27,42403243,11월 01일,4242207,중앙시장,16,8,8,2025-12-09
2025-06-27,42403243,11월 01일,4242208,중앙시장.중앙초교,16,2,0,2025-12-09
2025-06-27,42403243,11월 01일,4242209,중앙로입구,16,16,16,2025-12-09
2025-06-27,42403243,11월 01일,4242262,항공대정문,16,2,0,2025-12-09
2025-06-27,42403243,11월 01일,4242263,율문2리,16,14,0,2025-12-09
2025-06-27,42403243,11월 01일,4242370,중앙로입구,16,2,0,2025-12-09
2025-06-27,42403243,11월 01일,4242386,남춘천역,16,7,3,2025-12-09
2025-06-27,42403243,11월 01일,4242386,남춘천역2번출구,16,7,3,2025-12-09
2025-06-27,42403243,11월 01일,4242393,소양강댐정상,16,8,0,2025-12-09
2025-06-27,42403243,11월 01일,4242539,꿈자람어린이공원,16,0,2,2025-12-09
2025-06-27,42403243,11월 01일,4242835,우두택지,16,2,2,2025-12-09
2025-06-27,42403243,11월 01일,4242836,우두택지,16,4,0,2025-12-09
2025-06-27,42403243,11월 01일,4242886,KT,16,1,0,2025-12-09
2025-06-27,42403243,11월 01일,4242886,역전평,16,1,0,2025-12-09
2025-06-27,42403243,11월 01일,4242893,우두이지더원A,16,1,1,2025-12-09
2025-06-27,42403243,11월 01일,4242893,팔미1리1반,16,1,1,2025-12-09
2025-06-27,42403243,11월 01일,4242894,퇴계농공로,16,1,0,2025-12-09
2025-06-27,42403243,11월 01일,4242894,파크에뷰A,16,1,0,2025-12-09
2025-06-27,42403243,11월 01일,4242895,롯데캐슬더퍼스트,16,2,0,2025-12-09
2025-06-27,42403243,11월 01일,4242895,퇴계농공로,16,2,0,2025-12-09
2025-06-27,42403244,06월 13일,4240027,우두사거리,16,0,2,2025-12-09
2025-06-27,42403244,06월 13일,4240028,농산물도매시장,16,0,4,2025-12-09
2025-06-27,42403244,06월 13일,4240029,농산물도매시장,16,4,2,2025-12-09
2025-06-27,42403244,06월 13일,4240162,소양2교,16,0,2,2025-12-09
2025-06-27,42403244,06월 13일,4240521,사농현대A,16,2,0,2025-12-09
2025-06-27,42403244,06월 13일,4240657,강원생명과학고,16,4,0,2025-12-09
2025-06-27,42403244,06월 13일,4242042,롯데인벤스,16,4,0,2025-12-09
2025-06-27,42403244,06월 13일,4242043,삼성동부A,16,0,6,2025-12-09
2025-06-27,42403244,06월 13일,4242793,사우벌,16,1,0,2025-12-09
2025-06-27,42403244,06월 13일,4242793,신동초교,16,1,0,2025-12-09
2025-06-27,42403244,06월 13일,4242795,천년나무A,16,6,0,2025-12-09
2025-06-27,42403244,06월 13일,4242829,강변코아루A,16,0,2,2025-12-09
2025-06-27,42403244,06월 13일,4242830,강변코아루A,16,4,2,2025-12-09
2025-06-27,42403247,01월 16일,4240242,시외버스터미널,16,0,10,2025-12-09
2025-06-27,42403247,01월 16일,4240248,마삼래,16,6,0,2025-12-09
2025-06-27,42403247,01월 16일,4240248,삼악호수케이블카,16,6,0,2025-12-09
2025-06-27,42403247,01월 16일,4240469,칠전대우A,16,0,2,2025-12-09
2025-06-27,42403247,01월 16일,4240482,남부초교,16,2,2,2025-12-09
2025-06-27,42403247,01월 16일,4240485,퇴계우체국,16,4,0,2025-12-09
2025-06-27,42403247,01월 16일,4240500,한진한성,16,0,2,2025-12-09
2025-06-27,42403247,01월 16일,4240502,퇴계현대1차,16,0,4,2025-12-09
2025-06-27,42403247,01월 16일,4240979,상상마당입구,16,0,2,2025-12-09
2025-06-27,42403247,01월 16일,4241253,춘천중학교,16,2,0,2025-12-09
2025-06-27,42403247,01월 16일,4241257,춘천초등학교,16,0,2,2025-12-09
2025-06-27,42403247,01월 16일,4241483,강원체고앞,16,6,0,2025-12-09
2025-06-27,42403247,01월 16일,4241511,시외버스터미널,16,2,2,2025-12-09
2025-06-27,42403247,01월 16일,4242169,열린공원,16,14,0,2025-12-09
2025-06-27,42403247,01월 16일,4242207,중앙시장,16,0,8,2025-12-09
2025-06-27,42403247,01월 16일,4242209,중앙로입구,16,0,10,2025-12-09
2025-06-27,42403247,01월 16일,4242386,남춘천역,16,2,3,2025-12-09
2025-06-27,42403247,01월 16일,4242386,남춘천역2번출구,16,2,3,2025-12-09
2025-06-27,42403247,01월 16일,4242556,칠전대우A,16,4,0,2025-12-09
2025-06-27,42403247,01월 16일,4242782,방송통신대앞,16,8,0,2025-12-09
2025-06-27,42403247,01월 16일,4242784,타워푸르지오A,16,3,0,2025-12-09
2025-06-27,42403247,01월 16일,4242878,용골상회,16,4,0,2025-12-09
2025-06-27,42403247,01월 16일,4242878,파크자이A,16,4,0,2025-12-09
2025-06-27,42403249,19,4240902,춘천여고,16,22,0,2025-12-09
2025-06-27,42410007,서면202,4240756,배나무골,16,2,0,2025-12-09
2025-06-27,42410007,서면202,4241256,춘천시보건소,16,2,0,2025-12-09
2025-06-27,42410007,서면202,4241509,시외버스터미널,16,12,0,2025-12-09
2025-06-27,42410007,서면202,4241745,봉덕사입구,16,0,2,2025-12-09
2025-06-27,42410007,서면202,4241756,상명월리,16,0,2,2025-12-09
2025-06-27,42410007,서면202,4242556,칠전대우A,16,0,2,2025-12-09
2025-06-27,42410007,서면202,4242961,중앙시장입구,16,1,0,2025-12-09
2025-06-27,42410009,서면302,4240169,소양로2가,16,0,2,2025-12-09
2025-06-27,42410009,서면302,4240440,서부시장,16,2,0,2025-12-09
2025-06-27,42410009,서면302,4242037,두미르A,16,0,2,2025-12-09
2025-06-27,42410009,서면302,4242191,인성병원,16,14,0,2025-12-09
2025-06-27,42410009,서면302,4242207,중앙시장,16,2,0,2025-12-09
2025-06-27,42410009,서면302,4242209,중앙로입구,16,6,0,2025-12-09
2025-06-27,42410018,사북203,4240161,사우사거리,16,0,2,2025-12-09
2025-06-27,42410018,사북203,4241660,고탄입구,16,2,0,2025-12-09
2025-06-27,42410018,사북203,4242370,중앙로입구,16,0,2,2025-12-09
2025-06-27,42410020,사북302,4240143,우두로입구,16,0,6,2025-12-09
2025-06-27,42410020,사북302,4240162,소양2교,16,2,8,2025-12-09
2025-06-27,42410020,사북302,4240169,소양로2가,16,0,2,2025-12-09
2025-06-27,42410020,사북302,4240521,사농현대A,16,0,2,2025-12-09
2025-06-27,42410020,사북302,4240524,용산1리,16,0,2,2025-12-09
2025-06-27,42410020,사북302,4240659,춘천농협,16,4,0,2025-12-09
2025-06-27,42410020,사북302,4240741,고성2리,16,0,2,2025-12-09
2025-06-27,42410020,사북302,4241520,신동삼거리,16,0,2,2025-12-09
2025-06-27,42410020,사북302,4241588,소양중학교,16,6,0,2025-12-09
2025-06-27,42410020,사북302,4242191,인성병원,16,2,0,2025-12-09
2025-06-27,42410020,사북302,4242207,중앙시장,16,2,0,2025-12-09
2025-06-27,42410020,사북302,4242370,중앙로입구,16,40,0,2025-12-09
2025-06-27,42410023,북산103,4240161,사우사거리,16,4,0,2025-12-09
2025-06-27,42410023,북산103,4240410,산천1리,16,6,0,2025-12-09
2025-06-27,42410023,북산103,4240870,폴리텍2캠퍼스,16,4,0,2025-12-09
2025-06-27,42410023,북산103,4240896,면허시험장입구,16,2,0,2025-12-09
2025-06-27,42410023,북산103,4240901,명진학교,16,0,2,2025-12-09
2025-06-27,42410023,북산103,4240972,명동입구,16,0,18,2025-12-09
2025-06-27,42410023,북산103,4241244,춘천한샘고등학교,16,10,0,2025-12-09
2025-06-27,42410023,북산103,4241249,춘천역,16,2,2,2025-12-09
2025-06-27,42410023,북산103,4241291,추곡터널,16,2,0,2025-12-09
2025-06-27,42410023,북산103,4241591,소양로우체국,16,0,4,2025-12-09
2025-06-27,42410023,북산103,4241721,도재활병원삼거리,16,2,0,2025-12-09
2025-06-27,42410023,북산103,4241722,농촌공사춘천지소,16,0,2,2025-12-09
2025-06-27,42410023,북산103,4241927,추곡2리,16,2,0,2025-12-09
2025-06-27,42410023,북산103,4241928,추곡1리1반,16,2,0,2025-12-09
2025-06-27,42410023,북산103,4242042,롯데인벤스,16,4,2,2025-12-09
2025-06-27,42410023,북산103,4242074,간척사거리,16,4,0,2025-12-09
2025-06-27,42410023,북산103,4242208,중앙시장.중앙초교,16,0,6,2025-12-09
2025-06-27,42410023,북산103,4243023,장본교,16,1,0,2025-12-09
2025-06-27,42410023,북산103,9141938,추곡약수터,16,4,0,2025-12-09
2025-06-27,42410031,서면303,4240161,사우사거리,16,4,2,2025-12-09
2025-06-27,42410031,서면303,4240658,춘천농협,16,2,2,2025-12-09
2025-06-27,42410031,서면303,4240972,명동입구,16,0,8,2025-12-09
2025-06-27,42410031,서면303,4241591,소양로우체국,16,0,2,2025-12-09
2025-06-27,42410031,서면303,4242208,중앙시장.중앙초교,16,0,2,2025-12-09
2025-06-27,42410033,남면201,4241256,춘천시보건소,16,2,0,2025-12-09
2025-06-27,42410033,남면201,4241509,시외버스터미널,16,16,0,2025-12-09
2025-06-27,42410033,남면201,4242203,KBS방송국,16,2,0,2025-12-09
2025-06-27,42410033,남면201,4242265,춘천경찰서,16,4,0,2025-12-09
2025-06-27,42410033,남면201,4242370,중앙로입구,16,4,0,2025-12-09
2025-06-27,42410033,남면201,4242961,중앙시장입구,16,3,0,2025-12-09
2025-06-27,42410034,남면202,4240237,온의사거리,16,0,6,2025-12-09
2025-06-27,42410034,남면202,4240245,칠전동사거리,16,2,0,2025-12-09
2025-06-27,42410034,남면202,4240880,강촌유원지,16,4,0,2025-12-09
2025-06-27,42410034,남면202,4240973,남부사거리,16,0,2,2025-12-09
2025-06-27,42410034,남면202,4241686,강촌1리마을,16,2,0,2025-12-09
2025-06-27,42410034,남면202,4242209,중앙로입구,16,0,4,2025-12-09
2025-06-27,42410037,남산201,4240010,남춘천역,16,0,2,2025-12-09
2025-06-27,42410037,남산201,4240237,온의사거리,16,2,0,2025-12-09
2025-06-27,42410037,남산201,4240513,퇴계우성A,16,2,0,2025-12-09
2025-06-27,42410037,남산201,4240701,탑골,16,2,0,2025-12-09
2025-06-27,42410037,남산201,4240914,반곡,16,4,0,2025-12-09
2025-06-27,42410037,남산201,4240973,남부사거리,16,4,0,2025-12-09
2025-06-27,42410037,남산201,4241525,증3리,16,2,0,2025-12-09
2025-06-27,42410037,남산201,4241606,퇴계주공2차,16,2,0,2025-12-09
2025-06-27,42410037,남산201,4241680,광판중학교입구,16,10,0,2025-12-09
2025-06-27,42410037,남산201,4242480,홈플러스,16,0,8,2025-12-09
2025-06-27,42410067,남산502,4240007,굴봉산역,16,0,4,2025-12-09
2025-06-27,42410067,남산502,4240188,창촌3거리,16,2,0,2025-12-09
2025-06-27,42410067,남산502,4242746,백양2리종점,16,4,0,2025-12-09
2025-06-27,42410076,신북202,4240173,소양초교,16,2,0,2025-12-09
2025-06-27,42410076,신북202,4240896,면허시험장입구,16,4,0,2025-12-09
2025-06-27,42410076,신북202,4240901,명진학교,16,2,0,2025-12-09
2025-06-27,42410076,신북202,4240948,신북읍행복센터,16,12,0,2025-12-09
2025-06-27,42410076,신북202,4240972,명동입구,16,0,28,2025-12-09
2025-06-27,42410076,신북202,4241244,춘천한샘고등학교,16,6,0,2025-12-09
2025-06-27,42410076,신북202,4241245,한샘고후문,16,6,0,2025-12-09
2025-06-27,42410076,신북202,4241591,소양로우체국,16,0,4,2025-12-09
2025-06-27,42410076,신북202,4241721,도재활병원삼거리,16,2,0,2025-12-09
2025-06-27,42410076,신북202,4241722,농촌공사춘천지소,16,4,0,2025-12-09
2025-06-27,42410076,신북202,4242042,롯데인벤스,16,2,4,2025-12-09
2025-06-27,42410076,신북202,4242168,강원테크노파크,16,4,0,2025-12-09
2025-06-27,42410076,신북202,4242191,인성병원,16,6,0,2025-12-09
2025-06-27,42410076,신북202,4242207,중앙시장,16,2,0,2025-12-09
2025-06-27,42410076,신북202,4242370,중앙로입구,16,2,4,2025-12-09
2025-06-27,42410080,신북301,4240161,사우사거리,16,0,2,2025-12-09
2025-06-27,42410080,신북301,4240167,소양로1가,16,2,0,2025-12-09
